sID,dR,dI,gameLength,choice,rt
59,-2.500000,0,5,1,0.646845
59,-2.500000,0,5,2,3.320845
59,18.666667,-1,5,2,1.421845
59,7.000000,0,5,2,1.830845
60,-23.000000,1,5,1,0.316297
60,-17.500000,0,5,2,2.631297
60,7.333333,-1,10,1,0.565807
60,28.500000,0,10,1,0.472807
60,-30.000000,0,5,1,0.520297
60,15.500000,0,5,1,0.891297
60,-5.000000,0,10,1,0.370807
60,31.000000,1,5,2,0.310297
60,20.333333,-1,5,1,0.517297
60,-10.000000,0,10,2,0.869807
60,-35.000000,-1,5,1,0.230297
60,21.000000,1,10,2,0.166807
60,22.000000,0,10,2,0.143807
60,-5.000000,1,10,2,0.417807
60,-42.333333,1,5,1,0.143297
60,15.000000,0,10,2,0.261807
60,18.333333,-1,10,2,0.383807
60,20.500000,0,5,2,0.567297
60,-24.666667,1,10,2,0.908807
60,2.500000,0,10,1,0.641807
60,40.000000,0,5,2,1.499297
60,8.500000,0,10,2,0.158807
60,-16.500000,0,5,1,0.501297
60,0.333333,-1,10,1,0.503807
60,6.333333,-1,5,2,1.464297
60,-1.000000,0,10,1,0.309807
60,18.500000,0,10,2,0.192807
60,32.500000,0,5,2,0.597297
60,-10.000000,-1,10,1,0.526807
60,13.500000,0,5,2,0.344297
60,-37.000000,1,5,1,0.745297
60,7.666667,1,10,2,0.427807
60,13.500000,0,5,2,0.427297
60,-3.000000,0,10,1,0.510807
60,-24.000000,0,10,1,0.145807
60,-13.000000,1,5,1,0.336297
60,-31.000000,1,5,1,0.246297
60,29.500000,0,5,2,1.062297
60,-27.500000,0,5,1,0.170297
60,-7.333333,-1,10,1,1.175807
60,16.333333,1,5,2,0.338297
60,-27.500000,0,10,1,0.224807
60,-8.000000,0,10,1,0.816807
60,9.333333,-1,5,2,1.882297
60,-24.666667,1,10,1,0.298807
60,-21.333333,-1,5,1,0.289297
60,-23.000000,1,5,2,0.796297
60,40.000000,0,5,2,0.646297
60,6.500000,0,10,1,0.463807
60,1.333333,-1,10,2,0.403807
60,-9.666667,1,5,2,1.036297
60,7.333333,-1,10,2,0.609807
60,-16.500000,0,5,2,0.875297
60,-16.000000,0,10,2,1.172807
60,-17.000000,0,10,1,0.226807
60,-9.666667,1,10,2,0.952807
60,6.000000,0,10,1,0.544807
60,12.500000,0,5,1,1.422297
60,11.666667,1,10,1,0.242807
60,5.000000,0,5,2,0.225297
60,-16.500000,0,5,1,0.249297
60,-18.000000,0,10,1,0.231807
60,15.500000,0,5,2,0.468297
60,28.000000,-1,10,2,0.275807
60,-19.000000,1,5,1,0.676297
60,28.500000,0,10,1,0.758807
60,4.500000,0,5,2,0.821297
60,11.500000,0,5,1,0.712297
60,24.000000,1,10,2,0.291807
60,37.333333,1,10,2,0.148807
60,3.666667,-1,5,2,0.462297
60,6.000000,1,10,2,2.112807
60,-27.333333,-1,5,1,1.710297
60,-11.333333,1,10,1,1.123807
60,-21.500000,0,10,1,0.207807
60,-18.000000,0,10,1,0.201807
60,3.500000,0,10,2,0.552807
60,11.500000,0,5,2,0.393297
60,7.666667,1,10,1,0.318807
60,16.666667,1,5,2,0.467297
60,-18.333333,-1,10,1,1.428807
60,17.500000,0,5,2,1.227297
60,4.000000,0,10,1,0.159807
60,9.000000,0,5,1,0.590297
60,8.500000,0,10,2,0.305807
60,-8.000000,0,10,1,0.593807
60,22.000000,0,10,2,0.247807
60,6.000000,0,10,1,0.259807
60,-29.000000,0,5,1,0.589297
60,24.333333,-1,5,1,0.181297
60,-6.500000,0,5,2,1.426297
60,4.500000,0,5,2,0.403297
60,-42.333333,1,5,1,0.811297
60,-38.000000,0,10,1,0.192807
60,32.500000,0,5,2,0.280297
60,19.500000,0,10,1,0.995807
60,5.000000,0,5,2,0.612297
60,2.500000,0,10,2,0.230807
60,-27.333333,-1,5,1,0.274297
60,7.666667,1,10,2,0.120807
60,-2.000000,0,5,1,1.339297
60,-11.000000,-1,10,1,0.900807
60,-2.333333,-1,5,2,1.120297
60,-10.333333,-1,10,2,0.487807
60,0.500000,0,10,1,0.388807
60,1.000000,0,5,1,1.062297
60,-1.000000,0,10,2,0.636807
60,-12.500000,0,10,1,0.851807
60,5.000000,1,5,2,1.722297
60,-2.000000,0,5,2,0.309297
60,6.666667,-1,5,2,2.290297
60,-21.500000,0,10,1,0.526807
60,11.000000,-1,10,2,0.303807
60,-19.666667,-1,10,1,0.142807
60,7.666667,1,10,1,0.595807
60,-1.000000,-1,10,1,0.349807
60,15.000000,0,10,2,1.686807
60,0.333333,-1,10,1,2.135807
60,17.333333,-1,10,2,0.512807
60,18.500000,0,10,1,0.260807
60,12.666667,1,10,2,0.491807
60,49.333333,1,10,2,0.137807
60,-34.666667,-1,10,1,0.106807
60,2.000000,0,10,1,0.448807
60,24.333333,-1,5,2,0.500297
60,-8.333333,1,5,1,0.523297
60,-30.000000,0,5,1,1.264297
60,17.333333,1,5,2,0.724297
60,5.000000,0,5,2,0.446297
60,15.500000,0,5,2,1.004297
60,-31.000000,1,5,2,0.580297
60,-29.333333,-1,10,1,0.186807
60,-27.333333,-1,5,1,0.133297
60,-32.333333,-1,5,1,0.155297
60,6.666667,-1,5,2,0.464297
60,-29.000000,0,10,1,1.369807
60,-7.333333,-1,10,1,0.458807
60,17.500000,0,5,2,0.349297
60,30.666667,-1,5,2,0.363297
60,-10.333333,-1,10,1,1.982807
60,-16.000000,0,10,1,0.445807
60,-37.000000,1,5,1,0.112297
60,-5.000000,1,10,1,0.536807
60,5.000000,0,5,1,0.671297
60,-26.000000,1,5,1,1.310297
60,-13.500000,0,5,1,1.996297
60,-6.000000,0,5,1,2.278297
60,-24.000000,0,10,1,1.800807
60,-18.333333,-1,10,1,0.390807
60,-41.666667,-1,5,1,0.264297
60,19.500000,0,10,2,0.141807
60,8.000000,0,5,2,1.999297
60,29.500000,0,5,2,0.596297
60,2.666667,1,5,2,0.579297
60,-5.000000,0,10,1,0.772807
60,12.666667,1,5,2,0.224297
60,-33.000000,0,10,1,0.573807
60,-21.500000,0,10,1,0.459807
60,-21.500000,0,10,1,1.556807
60,4.333333,1,5,1,1.747297
60,2.666667,1,5,2,0.863297
60,30.666667,-1,5,2,0.202297
60,21.666667,1,5,2,0.877297
60,-5.000000,0,10,1,1.112807
60,24.333333,-1,5,2,0.644297
60,22.500000,0,5,2,0.661297
60,-29.333333,-1,10,1,0.232807
60,20.500000,0,5,1,1.536297
60,13.500000,0,5,2,0.553297
60,-3.500000,0,5,1,0.482297
60,-8.333333,-1,5,1,0.608297
60,-41.666667,-1,5,1,0.498297
60,-52.666667,1,5,1,0.489297
60,-12.000000,0,5,1,0.350297
60,-14.666667,-1,10,1,0.223807
60,15.500000,0,5,2,1.612297
60,-29.000000,0,10,1,0.446807
60,3.500000,0,10,1,0.353807
60,1.000000,0,5,2,0.310297
60,45.000000,0,5,2,0.238297
60,24.333333,-1,5,2,0.694297
60,6.000000,1,10,2,0.109807
60,4.000000,0,10,1,0.457807
60,-4.666667,-1,5,2,0.758297
60,-27.500000,0,5,1,0.159297
60,1.333333,1,10,1,0.362807
60,31.000000,1,5,2,0.687297
60,-12.000000,0,5,1,0.304297
60,-19.000000,1,5,2,0.358297
60,-9.666667,1,5,1,0.500297
60,-4.666667,-1,5,1,0.944297
60,0.333333,-1,10,1,0.522807
60,20.333333,-1,5,2,0.378297
60,5.500000,0,10,1,0.665807
60,-10.500000,0,5,2,1.204297
60,-10.000000,0,10,2,0.519807
60,24.000000,1,10,2,0.281807
60,-1.000000,0,10,1,2.860807
60,-14.666667,1,10,2,0.198807
60,11.000000,-1,10,2,1.228807
60,33.000000,0,5,2,1.782297
60,12.500000,0,5,1,0.641297
60,1.333333,-1,10,1,0.939807
60,-8.333333,1,5,1,1.410297
60,-2.333333,-1,5,1,0.616297
60,-33.000000,0,10,1,0.266807
60,-17.500000,0,5,1,0.275297
60,-14.666667,1,10,1,0.270807
60,8.333333,1,10,2,0.223807
60,-14.666667,-1,10,1,0.829807
60,-17.000000,0,5,1,1.373297
60,-6.500000,0,5,1,0.577297
60,9.333333,-1,5,1,0.851297
60,21.666667,1,5,2,1.607297
60,-11.333333,1,10,1,0.610807
60,0.500000,0,10,1,0.289807
60,0.000000,-1,10,2,0.949807
60,-13.500000,0,10,1,1.391807
60,0.333333,-1,10,1,0.620807
60,13.500000,0,5,2,1.089297
60,-24.000000,0,5,1,0.964297
60,-29.666667,1,10,1,0.232807
60,-17.000000,0,5,1,0.681297
60,49.333333,1,10,2,0.110807
60,7.500000,0,10,2,0.212807
60,-5.000000,0,10,1,0.588807
60,-17.000000,0,10,1,0.974807
60,-1.000000,-1,10,1,0.382807
60,33.000000,0,5,2,1.601297
60,21.000000,1,10,2,0.153807
60,16.333333,1,5,2,0.331297
60,-9.666667,1,10,1,0.442807
60,12.666667,1,10,2,0.189807
60,37.333333,1,10,1,0.647807
60,9.500000,0,10,2,0.154807
60,-3.000000,0,10,1,0.342807
60,6.333333,-1,5,2,0.608297
60,-20.500000,0,5,1,0.937297
60,-27.333333,-1,5,1,0.476297
60,-8.500000,0,5,1,2.251297
60,18.500000,0,10,2,0.342807
60,18.500000,0,10,1,0.396807
60,5.000000,1,5,2,0.941297
60,45.000000,0,5,2,0.354297
60,16.666667,1,5,2,0.434297
60,7.500000,0,10,1,1.376807
60,-21.333333,-1,5,1,0.432297
60,-29.000000,0,5,1,0.855297
60,9.500000,0,10,1,0.255807
60,3.666667,-1,5,1,1.719297
60,12.666667,1,5,2,0.754297
60,16.000000,0,5,1,0.290297
60,5.333333,-1,5,1,0.670297
60,9.000000,0,5,1,0.687297
60,2.000000,0,10,1,0.790807
60,18.333333,-1,10,2,0.153807
60,-16.666667,1,10,1,0.374807
60,-24.000000,0,5,1,0.868297
60,-8.500000,0,5,2,1.220297
60,-3.500000,0,5,1,0.523297
60,-34.666667,-1,10,1,0.396807
60,-20.500000,0,5,2,3.155297
60,6.500000,0,10,1,0.354807
60,16.000000,1,10,2,0.483807
60,-29.666667,1,10,1,0.258807
60,-16.500000,0,5,1,3.601297
60,15.000000,0,5,1,0.912297
60,5.666667,1,10,2,0.321807
60,7.333333,-1,10,2,1.430807
60,-13.500000,0,5,1,1.172297
60,-1.000000,0,10,2,0.628807
60,28.000000,-1,10,2,0.523807
60,-10.500000,0,5,1,0.812297
60,15.000000,0,5,2,0.860297
60,4.333333,1,5,2,0.526297
60,-26.000000,1,5,1,1.317297
60,24.000000,-1,5,2,0.900297
60,-6.000000,0,5,1,0.467297
60,-13.500000,0,10,1,0.629807
60,-8.333333,1,5,2,1.258297
60,-10.000000,-1,10,1,0.220807
60,32.500000,0,10,2,0.115807
60,-16.666667,1,10,1,0.423807
60,16.000000,1,10,2,0.359807
60,-2.333333,-1,5,1,0.286297
60,2.500000,0,10,1,0.404807
60,-35.000000,-1,5,1,0.124297
60,-8.333333,1,5,1,1.416297
60,48.500000,0,5,2,0.750297
60,-38.000000,0,10,1,0.681807
60,8.000000,0,5,1,0.887297
60,0.000000,-1,10,1,0.194807
60,16.000000,0,5,2,1.346297
60,-11.000000,-1,10,1,0.642807
60,48.500000,0,5,2,0.224297
60,5.500000,0,10,2,1.149807
60,17.333333,1,5,2,0.419297
60,2.500000,0,10,2,0.246807
60,-2.333333,-1,5,1,0.478297
60,6.500000,0,10,2,0.227807
60,32.500000,0,10,2,1.093807
60,-28.500000,0,10,1,0.157807
60,24.000000,-1,5,2,0.397297
60,8.333333,1,10,2,0.165807
60,5.666667,1,10,2,0.352807
60,-52.666667,1,5,1,0.433297
60,11.666667,1,10,2,1.542807
60,6.500000,0,10,2,0.449807
60,7.333333,-1,10,1,0.372807
60,-27.500000,0,10,1,0.788807
60,22.500000,0,5,2,1.409297
60,-12.500000,0,10,1,1.748807
60,1.333333,1,10,2,0.288807
60,17.333333,-1,10,2,0.686807
60,-13.000000,1,5,2,0.926297
60,-32.333333,-1,5,1,0.133297
60,-28.500000,0,10,2,0.278807
60,5.333333,-1,5,2,0.608297
60,-8.333333,-1,5,2,0.633297
60,-19.666667,-1,10,1,0.820807
62,38.333333,-1,10,2,0.541495
62,6.500000,0,5,2,0.762221
62,-14.333333,-1,5,1,0.359221
62,-14.000000,0,5,1,1.344221
62,17.500000,0,10,2,0.862495
62,12.333333,-1,5,2,0.555221
62,17.500000,0,10,2,0.133495
62,8.500000,0,10,1,2.079495
62,1.333333,1,5,2,1.013221
62,-7.000000,-1,10,1,1.756495
62,7.000000,0,5,2,0.241221
62,11.000000,0,5,2,0.351221
62,22.000000,0,5,2,0.332221
62,20.000000,0,10,2,0.270495
62,17.666667,1,5,2,0.221221
62,34.666667,1,10,2,0.754495
62,-22.666667,-1,5,1,0.208221
62,35.000000,0,10,2,0.255495
62,-4.000000,1,5,2,0.569221
62,8.000000,0,5,2,0.159221
62,6.666667,-1,5,2,1.224221
62,-1.500000,0,10,2,0.990495
62,13.000000,0,10,1,0.435495
62,-20.500000,0,10,1,0.244495
62,-18.666667,-1,10,1,0.543495
62,9.666667,1,5,1,0.339221
62,-9.000000,0,10,1,1.144495
62,-17.000000,0,5,1,0.163221
62,13.500000,0,5,2,0.182221
62,-21.500000,0,5,1,0.307221
62,19.500000,0,10,2,0.164495
62,11.333333,-1,5,2,0.129221
62,-6.666667,-1,10,1,1.673495
62,-41.000000,-1,5,1,0.217221
62,-3.333333,-1,10,1,0.804495
62,-8.000000,-1,5,1,0.374221
62,-20.500000,0,10,1,0.469495
62,-9.666667,1,10,1,0.321495
62,19.333333,1,10,2,0.662495
62,-25.666667,1,5,1,1.030221
62,-33.500000,0,5,1,0.459221
62,6.666667,-1,5,2,0.295221
62,-26.000000,-1,5,1,1.694221
62,10.666667,-1,10,2,0.273495
62,-24.500000,0,5,1,0.450221
62,28.000000,0,5,2,0.354221
62,-17.000000,0,5,1,0.925221
62,-27.500000,0,10,1,0.219495
62,-6.666667,-1,10,1,1.866495
62,-21.000000,1,10,1,0.348495
62,-10.666667,-1,5,1,0.346221
62,2.000000,1,10,1,0.236495
62,-38.333333,-1,5,1,0.237221
62,-26.000000,0,10,1,0.380495
62,-19.500000,0,10,1,0.517495
62,-13.500000,0,10,1,0.256495
62,-21.500000,0,5,1,0.389221
62,36.666667,1,5,2,0.169221
62,21.000000,0,10,2,0.259495
62,-29.000000,0,5,1,0.230221
62,-13.666667,1,10,1,0.534495
62,-41.333333,-1,10,1,0.297495
62,-16.000000,0,10,1,0.535495
62,28.333333,-1,5,2,0.293221
62,38.666667,1,10,2,0.677495
62,-14.000000,0,5,1,0.328221
62,4.333333,1,5,2,1.560221
62,6.000000,1,5,1,1.197221
62,2.000000,0,5,1,0.823221
62,31.666667,-1,10,2,0.089495
62,-26.500000,0,5,1,0.114221
62,-4.500000,0,10,1,1.771495
62,38.666667,1,10,2,0.328495
62,-13.000000,0,10,1,0.349495
62,1.333333,-1,5,1,0.428221
62,16.666667,1,10,2,0.485495
62,-20.500000,0,10,1,0.472495
62,-41.000000,-1,5,1,0.197221
62,-20.500000,0,10,1,0.418495
62,-24.333333,-1,5,1,0.907221
62,-38.333333,-1,5,1,0.208221
62,6.333333,1,10,1,2.137495
62,12.666667,-1,10,2,0.151495
62,-37.333333,-1,10,1,0.809495
62,34.000000,0,10,2,0.268495
62,6.500000,0,5,2,0.432221
62,-7.000000,1,10,1,0.237495
62,-10.500000,0,10,1,0.542495
62,26.500000,0,10,2,0.219495
62,-24.333333,-1,5,1,0.497221
62,-17.000000,0,5,1,0.860221
62,2.000000,0,5,2,0.386221
62,4.666667,-1,10,2,1.423495
62,-29.000000,-1,10,2,0.384495
62,0.000000,0,5,2,0.349221
62,12.333333,-1,5,2,0.384221
62,-23.500000,0,5,1,0.148221
62,8.500000,0,10,2,0.330495
62,-18.000000,0,5,1,0.252221
62,11.333333,-1,5,2,0.456221
62,-16.000000,0,10,1,0.473495
62,13.000000,0,5,2,0.161221
62,-1.500000,0,10,1,0.565495
62,-39.000000,0,10,1,0.167495
62,38.000000,1,10,2,0.311495
62,-14.333333,-1,5,1,1.800221
62,15.666667,1,10,2,0.661495
62,-28.333333,1,5,1,0.386221
62,-37.333333,-1,10,1,0.260495
62,-18.000000,0,5,1,0.427221
62,-17.000000,0,5,1,0.168221
62,-2.000000,0,10,1,0.181495
62,-2.500000,0,5,1,0.528221
62,7.000000,0,5,1,0.586221
62,-10.500000,0,10,1,0.207495
62,3.000000,0,5,1,0.865221
62,-6.666667,-1,5,1,0.828221
62,4.000000,-1,10,2,1.444495
62,22.000000,0,5,2,0.586221
62,3.333333,-1,10,1,0.601495
62,-29.000000,0,5,1,0.290221
62,18.500000,0,10,1,1.061495
62,6.500000,0,5,2,0.267221
62,-18.666667,1,5,1,1.103221
62,31.666667,-1,10,2,0.293495
62,-26.000000,-1,5,1,0.433221
62,-17.500000,0,10,1,0.179495
62,12.500000,0,10,2,0.326495
62,-29.333333,1,10,1,0.271495
62,-3.500000,0,10,1,1.632495
62,-9.000000,0,5,1,0.542221
62,-14.500000,0,5,1,0.112221
62,7.666667,1,5,2,0.418221
62,1.666667,-1,10,1,0.372495
62,4.333333,1,5,2,0.432221
62,28.500000,0,10,2,0.885495
62,28.000000,0,5,2,0.244221
62,-18.000000,-1,10,1,0.222495
62,-10.500000,0,5,1,0.308221
62,17.000000,0,5,2,0.192221
62,-18.666667,1,5,1,1.262221
62,-33.500000,0,5,1,0.327221
62,-39.000000,0,10,1,0.099495
62,25.000000,1,5,2,0.152221
62,-31.500000,0,10,1,0.255495
62,-13.666667,1,10,1,0.149495
62,-2.500000,0,5,2,0.358221
62,-10.500000,0,10,1,1.433495
62,3.000000,0,5,1,0.943221
62,3.333333,-1,10,2,1.730495
62,-13.500000,0,10,1,0.282495
62,13.500000,0,5,2,0.400221
62,-10.666667,-1,5,1,0.824221
62,7.666667,1,5,2,0.540221
62,25.000000,1,5,2,0.653221
62,38.333333,-1,10,2,0.770495
62,20.000000,0,10,2,0.524495
62,-26.000000,0,10,1,0.250495
62,-28.333333,1,5,1,0.218221
62,-7.000000,1,10,1,0.334495
62,19.333333,1,10,2,0.397495
62,13.000000,0,10,2,0.323495
62,26.666667,1,10,2,0.724495
62,-10.500000,0,5,2,0.980221
62,-32.000000,0,10,1,0.438495
62,13.666667,1,5,2,0.189221
62,20.000000,1,5,2,0.248221
62,-21.000000,1,10,1,0.095495
62,6.333333,1,10,1,0.183495
62,16.666667,1,10,2,0.566495
62,5.500000,0,5,2,0.624221
62,8.333333,1,10,2,0.341495
62,8.000000,0,5,2,0.354221
62,-0.333333,1,5,1,2.023221
62,-7.333333,1,10,2,0.333495
62,-25.666667,1,5,1,0.189221
62,-29.000000,-1,10,1,0.229495
62,-2.333333,1,10,1,0.202495
62,-13.000000,0,10,1,0.820495
62,3.666667,-1,10,2,1.091495
62,-31.500000,0,10,1,0.345495
62,-29.333333,1,10,1,0.175495
62,-10.666667,-1,5,1,1.093221
62,-8.000000,-1,5,2,0.240221
62,17.000000,0,5,2,0.345221
62,12.500000,0,5,2,0.382221
62,-10.666667,-1,5,1,1.110221
62,-7.500000,0,5,2,0.301221
62,-2.000000,0,10,1,0.290495
62,29.000000,0,5,2,1.225221
62,-7.333333,-1,10,1,0.615495
62,21.000000,0,10,2,0.147495
62,-46.666667,1,5,1,0.254221
62,-9.000000,0,10,1,0.407495
62,4.000000,-1,10,1,0.413495
62,4.500000,0,10,1,0.750495
62,13.000000,1,10,1,0.346495
62,-11.333333,-1,5,2,1.482221
62,-22.500000,0,5,1,0.338221
62,-46.666667,1,5,1,0.088221
62,0.000000,0,10,2,0.471495
62,-9.000000,0,5,1,1.770221
62,23.000000,0,5,2,0.092221
62,-27.500000,0,10,1,0.219495
62,1.666667,-1,10,2,1.755495
62,-19.666667,1,5,1,0.267221
62,2.000000,0,5,2,0.868221
62,-6.000000,1,5,1,0.336221
62,-7.500000,0,5,1,0.451221
62,-32.666667,-1,5,1,0.192221
62,-11.500000,0,10,1,1.174495
62,-10.666667,-1,5,2,0.375221
62,8.000000,-1,10,2,0.788495
62,-22.500000,0,10,1,0.257495
62,-32.000000,0,10,1,0.158495
62,-23.500000,0,5,1,0.449221
62,-6.000000,1,5,1,1.192221
62,1.500000,0,10,2,0.191495
62,-10.500000,0,10,1,0.651495
62,2.500000,0,5,1,0.297221
62,-7.000000,-1,10,1,0.175495
62,-25.000000,1,10,1,0.100495
62,3.666667,-1,10,1,2.628495
62,-21.000000,0,5,1,0.404221
62,17.500000,0,10,2,0.603495
62,4.500000,0,10,2,1.117495
62,-9.000000,0,10,1,0.214495
62,6.000000,1,5,2,0.367221
62,10.666667,-1,10,2,0.252495
62,17.500000,0,10,2,0.444495
62,13.000000,1,10,1,0.420495
62,17.666667,1,5,2,0.149221
62,-22.000000,1,5,1,0.403221
62,-16.666667,-1,5,1,1.072221
62,0.000000,0,10,2,1.170495
62,7.000000,0,5,2,0.203221
62,-6.666667,-1,5,1,0.668221
62,-4.000000,0,5,2,0.515221
62,-41.333333,-1,10,1,0.134495
62,-7.333333,-1,10,1,1.349495
62,12.666667,-1,10,2,0.535495
62,-30.500000,0,5,1,0.183221
62,-11.333333,-1,5,2,0.262221
62,-18.666667,-1,10,1,0.600495
62,20.000000,1,5,2,0.295221
62,26.666667,1,10,2,0.514495
62,-5.500000,0,10,2,0.402495
62,23.000000,0,5,2,0.268221
62,5.500000,0,5,2,0.560221
62,8.000000,-1,10,2,2.105495
62,-19.500000,0,10,1,0.258495
62,-32.666667,-1,5,1,0.762221
62,0.000000,0,5,2,0.454221
62,13.000000,0,5,2,0.305221
62,8.333333,1,10,2,0.391495
62,1.333333,1,5,1,4.436221
62,-7.333333,1,10,1,0.129495
62,-26.500000,0,5,1,0.549221
62,-4.000000,1,5,2,0.456221
62,-22.666667,-1,5,1,0.376221
62,-24.500000,0,5,1,0.261221
62,-4.500000,0,10,1,0.583495
62,2.000000,0,5,2,0.812221
62,2.000000,1,10,1,2.931495
62,4.666667,-1,10,1,0.484495
62,36.666667,1,5,2,0.158221
62,-17.500000,0,10,1,0.366495
62,-9.666667,1,10,1,0.433495
62,18.666667,-1,5,2,0.692221
62,-2.333333,1,10,1,0.187495
62,17.666667,1,5,2,0.119221
62,12.500000,0,5,2,0.530221
62,-25.000000,1,10,1,0.149495
62,-22.500000,0,5,1,0.301221
62,-4.000000,0,5,1,0.351221
62,29.000000,0,5,2,0.304221
62,15.666667,1,10,2,0.754495
62,1.000000,1,10,2,0.472495
62,39.000000,-1,10,2,0.193495
62,6.500000,0,5,2,0.405221
62,11.000000,0,5,2,0.145221
62,-3.500000,0,10,1,1.286495
62,-30.500000,0,5,1,0.125221
62,-4.000000,0,10,1,0.283495
62,-21.000000,0,5,1,0.581221
62,34.000000,0,10,2,0.274495
62,1.500000,0,10,2,2.673495
62,-16.666667,-1,5,1,0.257221
62,19.500000,0,10,2,1.905495
62,28.333333,-1,5,2,0.286221
62,1.000000,1,10,2,0.717495
62,-11.500000,0,10,1,0.364495
62,-10.666667,-1,5,1,0.616221
62,-22.500000,0,10,1,0.919495
62,-14.500000,0,5,1,0.624221
62,38.000000,1,10,2,0.108495
62,2.500000,0,5,2,1.790221
62,-0.333333,1,5,1,0.735221
62,18.500000,0,10,2,0.467495
62,35.000000,0,10,2,0.191495
62,28.500000,0,10,2,0.096495
62,-5.500000,0,10,1,0.878495
62,1.333333,-1,5,1,2.303221
62,-22.000000,1,5,1,0.297221
62,17.666667,1,5,2,0.393221
62,-4.000000,0,10,1,0.255495
62,39.000000,-1,10,2,0.101495
62,-18.000000,-1,10,1,0.204495
62,9.666667,1,5,1,0.796221
62,12.500000,0,10,2,1.040495
62,13.666667,1,5,2,0.290221
62,26.500000,0,10,2,1.070495
62,34.666667,1,10,2,0.636495
62,-9.000000,0,10,1,0.501495
62,-3.333333,-1,10,1,0.267495
62,-19.666667,1,5,1,0.179221
62,-2.500000,0,5,1,0.114221
62,-2.500000,0,5,1,0.264221
62,18.666667,-1,5,2,0.351221
62,7.000000,0,5,2,0.336221
63,2.000000,0,5,2,1.209760
63,3.333333,-1,10,2,0.309860
63,-11.500000,0,10,1,0.434860
63,-22.000000,0,5,1,0.964760
63,23.500000,0,10,2,1.702860
63,-12.000000,0,10,1,0.234860
63,-11.000000,1,10,1,2.693860
63,-21.000000,0,5,1,0.217760
63,32.333333,1,10,2,0.603860
63,-2.500000,0,10,1,0.759860
63,-11.500000,0,10,1,0.560860
63,6.000000,-1,5,2,0.659760
63,31.666667,-1,5,2,0.764760
63,-13.500000,0,5,1,0.597760
63,-0.666667,-1,10,1,0.679860
63,16.333333,1,5,2,0.159760
63,-13.500000,0,10,1,4.589860
63,-21.666667,-1,5,1,0.816760
63,-13.666667,-1,5,1,1.026760
63,-0.500000,0,5,2,0.708760
63,30.500000,0,5,2,0.372760
63,-3.666667,-1,5,1,0.352760
63,-8.000000,1,5,1,0.491760
63,-22.000000,0,5,1,0.473760
63,12.333333,1,10,2,1.172860
63,-36.666667,-1,10,1,0.974860
63,13.000000,0,10,2,0.865860
63,-0.500000,0,5,1,1.416760
63,1.666667,-1,10,1,0.758860
63,31.500000,0,10,2,0.410860
63,7.500000,0,10,2,0.552860
63,7.000000,0,5,1,1.996760
63,14.000000,-1,10,2,0.109860
63,-8.000000,0,10,1,0.636860
63,13.500000,0,10,2,1.359860
63,-24.500000,0,5,1,0.709760
63,-8.500000,0,5,1,1.982760
63,16.666667,-1,5,2,0.248760
63,-29.666667,1,5,1,0.135760
63,28.500000,0,5,2,0.599760
63,-36.666667,-1,10,1,0.627860
63,16.500000,0,5,2,1.148760
63,-6.666667,1,5,1,0.301760
63,-25.000000,0,10,1,0.712860
63,-4.500000,0,5,2,1.178760
63,15.333333,-1,5,2,0.640760
63,-21.000000,0,5,1,0.273760
63,-27.333333,-1,10,1,0.590860
63,-12.000000,0,10,1,0.441860
63,1.000000,1,5,1,1.465760
63,40.000000,0,10,2,0.177860
63,-6.000000,1,5,2,3.212760
63,13.500000,0,10,2,1.305860
63,13.333333,-1,10,2,0.513860
63,-11.333333,1,10,1,1.924860
63,-13.666667,-1,5,1,0.614760
63,-27.333333,-1,10,1,1.620860
63,3.333333,-1,10,1,1.437860
63,-2.000000,0,10,2,0.290860
63,-7.000000,1,5,1,0.786760
63,5.333333,-1,10,1,0.797860
63,-8.000000,0,10,1,1.667860
63,13.000000,0,10,2,0.911860
63,-6.666667,1,5,1,1.075760
63,-32.000000,0,10,1,0.287860
63,-17.000000,0,5,1,0.407760
63,4.500000,0,5,1,2.141760
63,-24.500000,0,5,1,0.264760
63,-27.333333,-1,5,1,0.278760
63,1.500000,0,5,1,0.968760
63,14.000000,-1,5,2,1.338760
63,-9.000000,0,10,2,0.548860
63,30.000000,0,10,2,0.135860
63,-21.333333,1,10,1,2.934860
63,-16.333333,-1,5,1,0.872760
63,1.500000,0,5,1,0.247760
63,-13.000000,0,5,2,1.308760
63,6.333333,1,10,2,0.469860
63,26.000000,0,10,2,0.489860
63,14.000000,-1,5,2,2.053760
63,-30.333333,-1,10,1,0.515860
63,1.666667,-1,5,2,5.972760
63,21.666667,1,10,2,0.165860
63,-21.333333,-1,5,1,0.202760
63,-22.000000,0,5,1,0.675760
63,2.333333,-1,10,1,0.540860
63,-19.333333,1,5,1,0.171760
63,-6.000000,0,5,1,1.234760
63,-8.500000,0,5,1,1.462760
63,2.000000,0,5,2,0.382760
63,4.000000,1,10,2,0.606860
63,-31.000000,0,10,1,0.441860
63,3.000000,-1,10,2,0.362860
63,-6.000000,1,5,1,2.215760
63,13.500000,0,10,2,0.956860
63,-5.666667,1,5,2,0.169760
63,14.500000,0,10,2,2.729860
63,-16.500000,0,10,1,0.744860
63,-2.000000,-1,10,1,0.313860
63,-6.500000,0,5,1,0.780760
63,1.000000,1,5,2,0.584760
